Periodo;TC;Codigo_Inv;Producto;Detalle;Codigo_Barra;Unidad;Minimo;Maximo;PVP;IVA;Cta_Inventario;Cta_Costo_Venta;Cta_Ventas;Cta_Ventas_0;Cta_Venta_Anticipada;Cta_Ventas_Ant;INV;Stock_Anterior;Entradas;Salidas;Promedio;Stock_Actual;Valor_Total;Item;PX;PY;Item_Banco;Desc_Item;Valor_Corte;Ayuda;Utilidad;Valor_Compra;Gramaje;Agrupacion;Bodega;TP;Div;Receta;PVP_2;PVP_3;Codigo_IESS;Codigo_RES;Marca;TDP;Fecha;Codigo_P;Codigo_R;Factura;Vida_Util;Valor_Actual;Valor_Deprecicacion;Tipo;Ubicacion;Departamento;Cantidad;Servicio;Por_Reservas;X;Codigo_Sup;Procesado;Valor_Historico;Reg_Sanitario;Estado;PF;Consignacion;T;Codigo_Barra_K;Tipo_SubMod;Stock;Costo;Valor_Unit;Con_Kardex;Categorias;ID
^31/12/2016^;^P^;^98.87^;^Bertinerie^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3883
^31/12/2016^;^P^;^98.88^;^D Vinum^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3884
^31/12/2016^;^P^;^98.89^;^Chakana^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3885
^31/12/2016^;^P^;^98.90^;^Servicio de Entrega^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3886
^31/12/2016^;^P^;^98.91^;^Dos Hemisferios^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3887
^31/12/2016^;^P^;^98.92^;^Portal los Andes^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3888
^31/12/2016^;^P^;^98.93^;^Casa Silva^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3889
^31/12/2016^;^P^;^98.94^;^Morande^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3890
^31/12/2016^;^P^;^98.95^;^Dolium^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3891
^31/12/2016^;^P^;^98.96^;^Santa Carolina^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3892
^31/12/2016^;^P^;^98.97^;^Portal del Alto^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3893
^31/12/2016^;^P^;^98.98^;^SUPERLIQUORS^;^.^;^0000000000^;^.^;0.0;0.0;0.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3894
^31/12/2016^;^P^;^98.99^;^VENTISQUERO^;^.^;^0000000000^;^.^;0.0;0.0;0.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3895
^31/12/2016^;^P^;^99.02^;^Socios Corporativos^;^.^;^9902^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.02^;^4.1.01.01.02^;^0^;^4.1.01.01.02^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3896
^31/12/2016^;^P^;^99.03^;^Socios Personales Classic^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3897
^31/12/2016^;^P^;^99.04^;^Tour^;^.^;^99.04^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.04^;^4.1.01.01.04^;^0^;^4.1.01.01.04^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3898
^31/12/2016^;^P^;^99.05^;^Auspicios^;^.^;^9905^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.05^;^4.1.01.01.05^;^0^;^4.1.01.01.05^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3899
^31/12/2016^;^P^;^99.06^;^Eventos y Seminarios^;^.^;^9906^;^0^;0.0;0.0;0.0;1;^0^;^0^;^4.1.01.01.07^;^4.1.01.01.07^;^0^;^4.1.01.01.07^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3900
^31/12/2016^;^P^;^99.07^;^Reposición Carrera de sommeliere^;^.^;^9906^;^0^;0.0;0.0;0.0;0;^0^;^0^;^4.1.01.01.08^;^4.1.01.01.08^;^0^;^4.1.01.01.08^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3901
^31/12/2016^;^P^;^99.08^;^Carrera de sommeliere^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.08^;^4.1.01.01.08^;^0^;^4.1.01.01.08^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3902
^31/12/2016^;^P^;^99.09^;^Otros Ingresos^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.07^;^4.1.01.01.07^;^0^;^4.1.01.01.07^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3903
^31/12/2016^;^P^;^99.10^;^Otros Ingresos libros^;^.^;^9906^;^0^;0.0;0.0;20.0;0;^0^;^0^;^4.2.03^;^4.2.03^;^0^;^4.2.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3904
^31/12/2016^;^P^;^99.11^;^Gala del Vino^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.99^;^4.1.01.01.99^;^0^;^4.1.01.01.99^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3905
^31/12/2016^;^P^;^99.12^;^Socios Personales Ultra^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3906
^31/12/2016^;^P^;^99.13^;^Socios Personales Vintage^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3907
^31/12/2016^;^P^;^99.14^;^Libros y Varios^;^.^;^9906^;^0^;0.0;0.0;0.0;0;^0^;^0^;^4.1.01.01.07^;^4.1.01.01.07^;^0^;^4.1.01.01.07^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3908
^31/12/2016^;^P^;^99.16^;^Capacitación Cata Maridaje LAN^;^.^;^9906^;^0^;0.0;0.0;0.0;1;^0^;^0^;^4.1.01.01.10^;^4.1.01.01.10^;^0^;^4.1.01.01.10^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3909
^31/12/2016^;^P^;^99.17^;^Arriendo oficina^;^.^;^9906^;^0^;0.0;0.0;0.0;1;^0^;^0^;^4.1.01.01.11^;^4.1.01.01.11^;^0^;^4.1.01.01.11^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3910
^31/12/2016^;^P^;^99.19^;^Reembolso^;^.^;^9906^;^0^;0.0;0.0;0.0;0;^0^;^0^;^4.1.01.05.02^;^4.1.01.05.02^;^0^;^4.1.01.05.02^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Oct 14 2016 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3911
^31/12/2017^;^I^;^01^;^INVENTARIO^;^.^;^.^;^.^;0.0;0.0;0.0;0;^0^;^0^;^0^;^0^;^0^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3912
^31/12/2017^;^I^;^98^;^CUOTAS Y ESPOSAS^;^.^;^0000000000^;^.^;0.0;0.0;0.0;0;^0^;^0^;^0^;^0^;^0^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3913
^31/12/2017^;^I^;^99^;^CUOTAS^;^.^;^.^;^.^;0.0;0.0;0.0;0;^0^;^0^;^0^;^0^;^0^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3914
^31/12/2017^;^P^;^98.01^;^Socios Promotores y Esposa^;^.^;^9901^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3915
^31/12/2017^;^P^;^98.03^;^Cuota Esposa/Esposo^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3916
^31/12/2017^;^P^;^98.04^;^Cuota Novio/Novia^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3917
^31/12/2017^;^P^;^98.05^;^Cuota Padre/Madre^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3918
^31/12/2017^;^P^;^98.06^;^Cuota Hermano/Hermana^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3919
^31/12/2017^;^P^;^98.07^;^Marquis de la Tour (Ackerman) y Andeluna^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Jul  3 2015 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3920
^31/12/2017^;^P^;^98.08^;^Casal Da Coelheira^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Apr 20 2016 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3921
^31/12/2017^;^P^;^98.12^;^RIDEL^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Aug 13 2015 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3922
^31/12/2017^;^P^;^98.13^;^Cabo de Hornos^;^.^;^9901^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3923
^31/12/2017^;^P^;^98.14^;^Abel Fourlan^;^.^;^9901^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;3924
